video_a,video_b,source_type_a,source_type_b,sha256_a,sha256_b,duration_a,duration_b,duplicate_type,similarity_score,decision,canonical_video,excluded_video,source_group_id,reason,manual_review_required
source_videos/user_collected/Unverified/20220401_203326.avi,source_videos/user_collected/Unverified/20220401_203405.avi,user_collected,user_collected,ba8963935b27e2b0de3bd6f4870e3041524a7f14758aea2447a70fe2e2610ead,60224d2e08aacb3fae9e7670e647b2998588a39caf478f654c6fb682864c231f,13.700000,5.833333,UNIQUE,0.483259,KEEP_BOTH,,,,pair=user_collected vs user_collected; aligned=0.483259; consecutive_run=0.000000; coverage=0.000000; duration_ratio=0.425791; filename_similarity=0.842105; metadata_candidate=False,NO
source_videos/user_collected/Unverified/20220401_203326.avi,source_videos/user_collected/Unverified/20220401_203414.avi,user_collected,user_collected,ba8963935b27e2b0de3bd6f4870e3041524a7f14758aea2447a70fe2e2610ead,474ced09eee8b6632fd8d2f40ec61f318493468715857f8ffe8afbcc9be8a861,13.700000,7.533333,UNIQUE,0.538194,KEEP_BOTH,,,,pair=user_collected vs user_collected; aligned=0.538194; consecutive_run=0.000000; coverage=0.000000; duration_ratio=0.549878; filename_similarity=0.842105; metadata_candidate=False,NO
source_videos/user_collected/Unverified/20220401_203326.avi,source_videos/user_collected/Unverified/20220401_203425.avi,user_collected,user_collected,ba8963935b27e2b0de3bd6f4870e3041524a7f14758aea2447a70fe2e2610ead,46b614aec7b56b1f7eabd0e056454fa95cd9c346b8328b668d82194a704ae9b4,13.700000,6.533333,UNIQUE,0.526367,KEEP_BOTH,,,,pair=user_collected vs user_collected; aligned=0.526367; consecutive_run=0.000000; coverage=0.000000; duration_ratio=0.476886; filename_similarity=0.894737; metadata_candidate=False,NO
source_videos/user_collected/Unverified/20220401_203326.avi,source_videos/user_collected/Unverified/20220401_203438.avi,user_collected,user_collected,ba8963935b27e2b0de3bd6f4870e3041524a7f14758aea2447a70fe2e2610ead,d8be9ba43a7a96c3f9a324b28259fc96762bfe15fcb83f676e129f2b0dde8a98,13.700000,6.233333,UNIQUE,0.537946,KEEP_BOTH,,,,pair=user_collected vs user_collected; aligned=0.537946; consecutive_run=0.000000; coverage=0.000000; duration_ratio=0.454988; filename_similarity=0.894737; metadata_candidate=False,NO
source_videos/user_collected/Unverified/20220401_203326.avi,source_videos/user_collected/Unverified/20220401_203450.avi,user_collected,user_collected,ba8963935b27e2b0de3bd6f4870e3041524a7f14758aea2447a70fe2e2610ead,494b648e9cb17192185655a8880c240902116402a50256b1da605afe5c8c33ba,13.700000,7.200000,UNIQUE,0.506944,KEEP_BOTH,,,,pair=user_collected vs user_collected; aligned=0.506944; consecutive_run=0.000000; coverage=0.000000; duration_ratio=0.525547; filename_similarity=0.842105; metadata_candidate=False,NO
source_videos/user_collected/Unverified/20220401_203326.avi,source_videos/user_collected/Unverified/20220401_203505.avi,user_collected,user_collected,ba8963935b27e2b0de3bd6f4870e3041524a7f14758aea2447a70fe2e2610ead,504d88af6f90df8db56e72ec09078119d7d5d56f4feac65f3d2b112c77781976,13.700000,7.566667,UNIQUE,0.470486,KEEP_BOTH,,,,pair=user_collected vs user_collected; aligned=0.470486; consecutive_run=0.000000; coverage=0.000000; duration_ratio=0.552311; filename_similarity=0.842105; metadata_candidate=False,NO
source_videos/user_collected/Unverified/20220401_203326.avi,source_videos/user_collected/Unverified/20220401_203516.avi,user_collected,user_collected,ba8963935b27e2b0de3bd6f4870e3041524a7f14758aea2447a70fe2e2610ead,1e58e1cd97232b5e8f2ee0fa32dc77c5ccb198942a053a6d97bbba6115baeec0,13.700000,4.766667,UNIQUE,0.531250,KEEP_BOTH,,,,pair=user_collected vs user_collected; aligned=0.531250; consecutive_run=0.000000; coverage=0.000000; duration_ratio=0.347932; filename_similarity=0.894737; metadata_candidate=False,NO
source_videos/user_collected/Unverified/20220401_203326.avi,source_videos/user_collected/Unverified/20220401_203525.avi,user_collected,user_collected,ba8963935b27e2b0de3bd6f4870e3041524a7f14758aea2447a70fe2e2610ead,270899e511260d971d27b3a00fd37aded27d0377112a1d663ddf5e12961e7b18,13.700000,11.166667,UNIQUE,0.533203,KEEP_BOTH,,,,pair=user_collected vs user_collected; aligned=0.533203; consecutive_run=0.000000; coverage=0.000000; duration_ratio=0.815085; filename_similarity=0.894737; metadata_candidate=False,NO
source_videos/user_collected/Unverified/20220401_203326.avi,source_videos/user_collected/Unverified/20220401_203629.avi,user_collected,user_collected,ba8963935b27e2b0de3bd6f4870e3041524a7f14758aea2447a70fe2e2610ead,f277084fe624c5f7d463e8331d9e3ac3bdf537a06f48efafdb4a06f70719b963,13.700000,4.700000,UNIQUE,0.456250,KEEP_BOTH,,,,pair=user_collected vs user_collected; aligned=0.456250; consecutive_run=0.000000; coverage=0.000000; duration_ratio=0.343066; filename_similarity=0.894737; metadata_candidate=False,NO
source_videos/user_collected/Unverified/20220401_203326.avi,source_videos/user_collected/Unverified/20220401_203637.avi,user_collected,user_collected,ba8963935b27e2b0de3bd6f4870e3041524a7f14758aea2447a70fe2e2610ead,2dba32c2f7ca3e2815593e7741c85d5c01d24672f1b027936ab8432fee06a819,13.700000,5.700000,UNIQUE,0.510417,KEEP_BOTH,,,,pair=user_collected vs user_collected; aligned=0.510417; consecutive_run=0.000000; coverage=0.000000; duration_ratio=0.416058; filename_similarity=0.894737; metadata_candidate=False,NO
source_videos/user_collected/Unverified/20220401_203326.avi,source_videos/user_collected/Unverified/20220401_203647.avi,user_collected,user_collected,ba8963935b27e2b0de3bd6f4870e3041524a7f14758aea2447a70fe2e2610ead,8a52989223f1b1a3efbb21078cb98d061e104ae796af9b46c6b931facd5f6014,13.700000,11.200000,UNIQUE,0.467548,KEEP_BOTH,,,,pair=user_collected vs user_collected; aligned=0.467548; consecutive_run=0.000000; coverage=0.000000; duration_ratio=0.817518; filename_similarity=0.894737; metadata_candidate=False,NO
source_videos/user_collected/Unverified/20220401_203326.avi,source_videos/user_collected/Unverified/20220401_203704.avi,user_collected,user_collected,ba8963935b27e2b0de3bd6f4870e3041524a7f14758aea2447a70fe2e2610ead,19926137f943b51d8e61dcb78fe8252f39e77c4cd8626cc8a386c5256d6ad8fa,13.700000,7.166667,UNIQUE,0.506076,KEEP_BOTH,,,,pair=user_collected vs user_collected; aligned=0.506076; consecutive_run=0.000000; coverage=0.000000; duration_ratio=0.523114; filename_similarity=0.842105; metadata_candidate=False,NO
source_videos/user_collected/Unverified/20220401_203326.avi,source_videos/user_collected/Unverified/20220401_203718.avi,user_collected,user_collected,ba8963935b27e2b0de3bd6f4870e3041524a7f14758aea2447a70fe2e2610ead,23dd096627c542302e05985dec82535599453c24562888657e1e647f8a87b87f,13.700000,21.100000,UNIQUE,0.502232,KEEP_BOTH,,,,pair=user_collected vs user_collected; aligned=0.502232; consecutive_run=0.000000; coverage=0.000000; duration_ratio=0.649289; filename_similarity=0.842105; metadata_candidate=False,NO
source_videos/user_collected/Unverified/20220401_203326.avi,source_videos/user_collected/Unverified/20220401_203755.avi,user_collected,user_collected,ba8963935b27e2b0de3bd6f4870e3041524a7f14758aea2447a70fe2e2610ead,09d219fb00701e759e89c855861a8d46507626c18395c5d0aa1b17c3b4fc1165,13.700000,8.000000,UNIQUE,0.525391,KEEP_BOTH,,,,pair=user_collected vs user_collected; aligned=0.525391; consecutive_run=0.000000; coverage=0.000000; duration_ratio=0.583942; filename_similarity=0.842105; metadata_candidate=False,NO
source_videos/user_collected/Unverified/20220401_203326.avi,source_videos/user_collected/Unverified/20220401_203808.avi,user_collected,user_collected,ba8963935b27e2b0de3bd6f4870e3041524a7f14758aea2447a70fe2e2610ead,428fe27bafe4155b331faa8e71c1f40d7a612b68b40c802ef2a46371f8419ea4,13.700000,15.766667,UNIQUE,0.523996,KEEP_BOTH,,,,pair=user_collected vs user_collected; aligned=0.523996; consecutive_run=0.000000; coverage=0.000000; duration_ratio=0.868922; filename_similarity=0.842105; metadata_candidate=False,NO
source_videos/user_collected/Unverified/20220401_203326.avi,source_videos/user_collected/Unverified/20220401_203927.avi,user_collected,user_collected,ba8963935b27e2b0de3bd6f4870e3041524a7f14758aea2447a70fe2e2610ead,3c9e4b70df2fa20a2d9db61590b65f131e41266f60b1ac1b912f73cc50c32d53,13.700000,4.600000,UNIQUE,0.462240,KEEP_BOTH,,,,pair=user_collected vs user_collected; aligned=0.462240; consecutive_run=0.000000; coverage=0.000000; duration_ratio=0.335766; filename_similarity=0.894737; metadata_candidate=False,NO
source_videos/user_collected/Unverified/20220401_203326.avi,source_videos/user_collected/Unverified/20220401_203937.avi,user_collected,user_collected,ba8963935b27e2b0de3bd6f4870e3041524a7f14758aea2447a70fe2e2610ead,52e94e43304379a461d9aa7a32bb7c12515eed89979a4a286e747f31e34e659c,13.700000,14.566667,UNIQUE,0.549107,KEEP_BOTH,,,,pair=user_collected vs user_collected; aligned=0.549107; consecutive_run=0.000000; coverage=0.000000; duration_ratio=0.940503; filename_similarity=0.894737; metadata_candidate=False,NO
source_videos/user_collected/Unverified/20220401_203326.avi,source_videos/user_collected/Unverified/20220401_203956.avi,user_collected,user_collected,ba8963935b27e2b0de3bd6f4870e3041524a7f14758aea2447a70fe2e2610ead,e48820d55d8ef60fc4536a266863f79478cf587b51ad70d36901c228a5da886f,13.700000,10.666667,UNIQUE,0.512784,KEEP_BOTH,,,,pair=user_collected vs user_collected; aligned=0.512784; consecutive_run=0.000000; coverage=0.000000; duration_ratio=0.778589; filename_similarity=0.894737; metadata_candidate=False,NO
source_videos/user_collected/Unverified/20220401_203326.avi,source_videos/user_collected/Unverified/20220401_204011.avi,user_collected,user_collected,ba8963935b27e2b0de3bd6f4870e3041524a7f14758aea2447a70fe2e2610ead,aa95a084e8e25bafe4e9d00aace462d12ebffc125a05787c32e48144e9069678,13.700000,9.300000,UNIQUE,0.538281,KEEP_BOTH,,,,pair=user_collected vs user_collected; aligned=0.538281; consecutive_run=0.000000; coverage=0.000000; duration_ratio=0.678832; filename_similarity=0.789474; metadata_candidate=False,NO
source_videos/user_collected/Unverified/20220401_203326.avi,source_videos/user_collected/Unverified/20220401_204031.avi,user_collected,user_collected,ba8963935b27e2b0de3bd6f4870e3041524a7f14758aea2447a70fe2e2610ead,a65b091c9cd57f1611e799f40348be4e3845e94709d98cd52db00dfb8c10de80,13.700000,10.333333,UNIQUE,0.511719,KEEP_BOTH,,,,pair=user_collected vs user_collected; aligned=0.511719; consecutive_run=0.000000; coverage=0.000000; duration_ratio=0.754258; filename_similarity=0.842105; metadata_candidate=False,NO
source_videos/user_collected/Unverified/20220401_203326.avi,source_videos/user_collected/Unverified/20220401_204404.avi,user_collected,user_collected,ba8963935b27e2b0de3bd6f4870e3041524a7f14758aea2447a70fe2e2610ead,f6a90f4bf4d284a6c681e29bfd76991b11f94a4d8c90ed18657f849b1c90508c,13.700000,9.833333,UNIQUE,0.465909,KEEP_BOTH,,,,pair=user_collected vs user_collected; aligned=0.465909; consecutive_run=0.000000; coverage=0.000000; duration_ratio=0.717762; filename_similarity=0.789474; metadata_candidate=False,NO
source_videos/user_collected/Unverified/20220401_203326.avi,source_videos/user_collected/Unverified/3D-Methods-Deinagkistrodon-acutus_STV1747-0001-HR.mp4,user_collected,user_collected,ba8963935b27e2b0de3bd6f4870e3041524a7f14758aea2447a70fe2e2610ead,163687650fcdfb633d44ea441750f7bf088ab2f601d47755cd8b5457b96cd62c,13.700000,45.066667,UNIQUE,0.479911,KEEP_BOTH,,,,pair=user_collected vs user_collected; aligned=0.479911; consecutive_run=0.000000; coverage=0.000000; duration_ratio=0.303994; filename_similarity=0.138889; metadata_candidate=False,NO
source_videos/user_collected/Unverified/20220401_203326.avi,source_videos/user_collected/Unverified/Aspidelaps-lubricus_STV1808-0007-3A-label-HR.mp4,user_collected,user_collected,ba8963935b27e2b0de3bd6f4870e3041524a7f14758aea2447a70fe2e2610ead,c6dec41a3314041741b2370498e15034f06c07035867b9d9110d935ed6909fd2,13.700000,66.966667,UNIQUE,0.460379,KEEP_BOTH,,,,pair=user_collected vs user_collected; aligned=0.460379; consecutive_run=0.000000; coverage=0.000000; duration_ratio=0.204579; filename_similarity=0.089552; metadata_candidate=False,NO
source_videos/user_collected/Unverified/20220401_203326.avi,source_videos/user_collected/Unverified/Bitis-nasicornis_STV1757-0027-3A-label-HR.mp4,user_collected,user_collected,ba8963935b27e2b0de3bd6f4870e3041524a7f14758aea2447a70fe2e2610ead,2fa5a241b315c1a740a4a3b1a8ab87f88e93be5bc4476390e0b12c1d2ba3a8aa,13.700000,66.966667,UNIQUE,0.464844,KEEP_BOTH,,,,pair=user_collected vs user_collected; aligned=0.464844; consecutive_run=0.000000; coverage=0.000000; duration_ratio=0.204579; filename_similarity=0.093750; metadata_candidate=False,NO
source_videos/user_collected/Unverified/20220401_203326.avi,source_videos/user_collected/Unverified/Crotalus-atrox_STV1637-0021-5A-label-HR.mp4,user_collected,user_collected,ba8963935b27e2b0de3bd6f4870e3041524a7f14758aea2447a70fe2e2610ead,9aea09cb5791b6431903e885d22bcd2b95a48b0ca1da4d6f9268be9d17716660,13.700000,29.633333,UNIQUE,0.440290,KEEP_BOTH,,,,pair=user_collected vs user_collected; aligned=0.440290; consecutive_run=0.000000; coverage=0.000000; duration_ratio=0.462317; filename_similarity=0.096774; metadata_candidate=False,NO
source_videos/user_collected/Unverified/20220401_203326.avi,source_videos/user_collected/Unverified/Deinagkistrodon-acutus_STV1747-0001_2A-label-HR.mp4,user_collected,user_collected,ba8963935b27e2b0de3bd6f4870e3041524a7f14758aea2447a70fe2e2610ead,7871d82c6a5700eb15ba4de60c4c4deea9499be7844c2fd0cb45b6d4dfdb0e03,13.700000,14.833333,UNIQUE,0.437500,KEEP_BOTH,,,,pair=user_collected vs user_collected; aligned=0.437500; consecutive_run=0.000000; coverage=0.000000; duration_ratio=0.923596; filename_similarity=0.200000; metadata_candidate=False,NO
source_videos/user_collected/Unverified/20220401_203326.avi,source_videos/user_collected/Unverified/Echis-ocellatus_STV1545-0028-3A-label-HR.mp4,user_collected,user_collected,ba8963935b27e2b0de3bd6f4870e3041524a7f14758aea2447a70fe2e2610ead,905a6a9384387911d1cbd2dc785984df303b0cc289def7a6a25cc63691d1f9eb,13.700000,23.700000,UNIQUE,0.459821,KEEP_BOTH,,,,pair=user_collected vs user_collected; aligned=0.459821; consecutive_run=0.000000; coverage=0.000000; duration_ratio=0.578059; filename_similarity=0.095238; metadata_candidate=False,NO
source_videos/user_collected/Unverified/20220401_203326.avi,source_videos/user_collected/Unverified/Macrovipera-lebetina_STV1608-0010-1A-label-HR.mp4,user_collected,user_collected,ba8963935b27e2b0de3bd6f4870e3041524a7f14758aea2447a70fe2e2610ead,7c9fedb83b820769a4fa12f8335ee21105dc5a2b02a560812519eea20b9a937b,13.700000,24.900000,UNIQUE,0.483259,KEEP_BOTH,,,,pair=user_collected vs user_collected; aligned=0.483259; consecutive_run=0.000000; coverage=0.000000; duration_ratio=0.550201; filename_similarity=0.176471; metadata_candidate=False,NO
source_videos/user_collected/Unverified/20220401_203326.avi,source_videos/user_collected/Unverified/Macrovipera-lebetina_STV1608-0010-7A-label-HR.mp4,user_collected,user_collected,ba8963935b27e2b0de3bd6f4870e3041524a7f14758aea2447a70fe2e2610ead,ffd2ba7c4edda0a186827bc9971be8952f7c0054f87f5e64d4291a9aa165bbbd,13.700000,17.800000,UNIQUE,0.422991,KEEP_BOTH,,,,pair=user_collected vs user_collected; aligned=0.422991; consecutive_run=0.000000; coverage=0.000000; duration_ratio=0.769663; filename_similarity=0.176471; metadata_candidate=False,NO
source_videos/user_collected/Unverified/20220401_203326.avi,source_videos/user_collected/Unverified/TE1-003--2021-10-20--11-22-11.avi,user_collected,user_collected,ba8963935b27e2b0de3bd6f4870e3041524a7f14758aea2447a70fe2e2610ead,e604241ec823a07e39b45d674b5b6fc80fe58a0208ffdee37485536cd2511a77,13.700000,9.400000,UNIQUE,0.470881,KEEP_BOTH,,,,pair=user_collected vs user_collected; aligned=0.470881; consecutive_run=0.000000; coverage=0.000000; duration_ratio=0.686131; filename_similarity=0.461538; metadata_candidate=False,NO
source_videos/user_collected/Unverified/20220401_203326.avi,source_videos/user_collected/Unverified/TE1-012--2021-09-27--11-41-04.avi,user_collected,user_collected,ba8963935b27e2b0de3bd6f4870e3041524a7f14758aea2447a70fe2e2610ead,0d25336883ea572095f3cfa40a547a5cbf6d0e3e9679c6ab4b399f8767fe8fdf,13.700000,9.800000,UNIQUE,0.512074,KEEP_BOTH,,,,pair=user_collected vs user_collected; aligned=0.512074; consecutive_run=0.000000; coverage=0.000000; duration_ratio=0.715328; filename_similarity=0.384615; metadata_candidate=False,NO
source_videos/user_collected/Unverified/20220401_203326.avi,source_videos/user_collected/Unverified/TE1-012--2021-10-20--09-54-49.avi,user_collected,user_collected,ba8963935b27e2b0de3bd6f4870e3041524a7f14758aea2447a70fe2e2610ead,1dbabce0526493c721963b6c90a03496f94b8bd9c56f506fc2c1c00db49fcb24,13.700000,14.360000,UNIQUE,0.539062,KEEP_BOTH,,,,pair=user_collected vs user_collected; aligned=0.539062; consecutive_run=0.000000; coverage=0.000000; duration_ratio=0.954039; filename_similarity=0.384615; metadata_candidate=False,NO
source_videos/user_collected/Unverified/20220401_203326.avi,source_videos/user_collected/Unverified/TE1-027--2021-03-16--12-38-46.avi,user_collected,user_collected,ba8963935b27e2b0de3bd6f4870e3041524a7f14758aea2447a70fe2e2610ead,abb7832a7d8a06d0dafa98f023cd33cc8ae4672089296124a6e1c90e8a4771f5,13.700000,9.800000,UNIQUE,0.509233,KEEP_BOTH,,,,pair=user_collected vs user_collected; aligned=0.509233; consecutive_run=0.000000; coverage=0.000000; duration_ratio=0.715328; filename_similarity=0.461538; metadata_candidate=False,NO
source_videos/user_collected/Unverified/20220401_203326.avi,source_videos/user_collected/Unverified/TE1-042--2021-04-09--01-01-00.avi,user_collected,user_collected,ba8963935b27e2b0de3bd6f4870e3041524a7f14758aea2447a70fe2e2610ead,ec0ce8b0b07ec6c5eb000393e813513eba7c9bd09090b0911214e4eb6042a206,13.700000,22.080000,UNIQUE,0.541295,KEEP_BOTH,,,,pair=user_collected vs user_collected; aligned=0.541295; consecutive_run=0.000000; coverage=0.000000; duration_ratio=0.620471; filename_similarity=0.461538; metadata_candidate=False,NO
source_videos/user_collected/Unverified/20220401_203326.avi,source_videos/user_collected/Unverified/TE1-042--2021-09-02--20-07-17.avi,user_collected,user_collected,ba8963935b27e2b0de3bd6f4870e3041524a7f14758aea2447a70fe2e2610ead,06f981189f159d4842b8c8c5261f5bdfe097a4a60cd9b7287145ea1ca49d92fa,13.700000,313.440000,UNIQUE,0.557478,KEEP_BOTH,,,,pair=user_collected vs user_collected; aligned=0.557478; consecutive_run=0.000000; coverage=0.000000; duration_ratio=0.043709; filename_similarity=0.423077; metadata_candidate=False,NO
source_videos/user_collected/Unverified/20220401_203326.avi,source_videos/user_collected/Unverified/TE1-047--2021-02-26--16-31-22.avi,user_collected,user_collected,ba8963935b27e2b0de3bd6f4870e3041524a7f14758aea2447a70fe2e2610ead,414ec97be4ca81cffab8d94aebb8f8674b02a77acb35a1e49ba8c76e7bcf02cd,13.700000,19.200000,UNIQUE,0.540737,KEEP_BOTH,,,,pair=user_collected vs user_collected; aligned=0.540737; consecutive_run=0.000000; coverage=0.000000; duration_ratio=0.713542; filename_similarity=0.384615; metadata_candidate=False,NO
source_videos/user_collected/Unverified/20220401_203326.avi,source_videos/user_collected/Unverified/TE1-047--2021-02-26--16-32-00.avi,user_collected,user_collected,ba8963935b27e2b0de3bd6f4870e3041524a7f14758aea2447a70fe2e2610ead,08ac1029c160853718f383440de46e4415713246192c2d32d432bdb8f1935392,13.700000,13.760000,UNIQUE,0.523438,KEEP_BOTH,,,,pair=user_collected vs user_collected; aligned=0.523438; consecutive_run=0.000000; coverage=0.000000; duration_ratio=0.995640; filename_similarity=0.423077; metadata_candidate=False,NO
source_videos/user_collected/Unverified/20220401_203326.avi,source_videos/user_collected/Unverified/TE1-047--2021-02-26--16-32-13.avi,user_collected,user_collected,ba8963935b27e2b0de3bd6f4870e3041524a7f14758aea2447a70fe2e2610ead,e6313ccedb5691371cefab2d94d6fce0580be8521270e172b949ea878ee9c07a,13.700000,13.600000,UNIQUE,0.530692,KEEP_BOTH,,,,pair=user_collected vs user_collected; aligned=0.530692; consecutive_run=0.000000; coverage=0.000000; duration_ratio=0.992701; filename_similarity=0.423077; metadata_candidate=False,NO
source_videos/user_collected/Unverified/20220401_203326.avi,source_videos/user_collected/Unverified/TE1-047--2021-02-26--16-32-25.avi,user_collected,user_collected,ba8963935b27e2b0de3bd6f4870e3041524a7f14758aea2447a70fe2e2610ead,613144b6a241712141daef4df5723888e67e13b6078e23f82379911c72d889be,13.700000,21.760000,UNIQUE,0.538504,KEEP_BOTH,,,,pair=user_collected vs user_collected; aligned=0.538504; consecutive_run=0.000000; coverage=0.000000; duration_ratio=0.629596; filename_similarity=0.423077; metadata_candidate=False,NO
source_videos/user_collected/Unverified/20220401_203326.avi,source_videos/user_collected/Unverified/TE1-047--2021-02-26--16-33-38.avi,user_collected,user_collected,ba8963935b27e2b0de3bd6f4870e3041524a7f14758aea2447a70fe2e2610ead,e2eff71d1225c4605001694927701eb93634dbba908aa1c5ae3caf2b0bebb852,13.700000,10.120000,UNIQUE,0.555990,KEEP_BOTH,,,,pair=user_collected vs user_collected; aligned=0.555990; consecutive_run=0.000000; coverage=0.000000; duration_ratio=0.738686; filename_similarity=0.423077; metadata_candidate=False,NO
source_videos/user_collected/Unverified/20220401_203326.avi,source_videos/user_collected/Unverified/Toxicodryas-pulverulenta_STV1810-0001-2A-label-HR.mp4,user_collected,user_collected,ba8963935b27e2b0de3bd6f4870e3041524a7f14758aea2447a70fe2e2610ead,cb04e4a6dcb7c6eaf42a75d6502080b0468e5f6e1261a6f817d922f6686096b0,13.700000,133.333333,UNIQUE,0.481027,KEEP_BOTH,,,,pair=user_collected vs user_collected; aligned=0.481027; consecutive_run=0.000000; coverage=0.000000; duration_ratio=0.102750; filename_similarity=0.166667; metadata_candidate=False,NO
source_videos/user_collected/Unverified/20220401_203326.avi,source_videos/user_collected/Unverified/Vipera-ammodytes_STV1447-0133-3A-label-HR.mp4,user_collected,user_collected,ba8963935b27e2b0de3bd6f4870e3041524a7f14758aea2447a70fe2e2610ead,122382ce5c765a326ea5a056ba464a40babc624f7c627817009b6df2e0c3c2ae,13.700000,13.633333,UNIQUE,0.461496,KEEP_BOTH,,,,pair=user_collected vs user_collected; aligned=0.461496; consecutive_run=0.000000; coverage=0.000000; duration_ratio=0.995134; filename_similarity=0.187500; metadata_candidate=False,NO
source_videos/user_collected/Unverified/20220401_203326.avi,source_videos/web_collected/Non_Venomous_Snake/elaphe_climacophora_japan.webm,user_collected,web_collected,ba8963935b27e2b0de3bd6f4870e3041524a7f14758aea2447a70fe2e2610ead,78328983a941f24483ebedea1005183d8429586d6a19c66b0af8ade30c3bd9a0,13.700000,20.520500,UNIQUE,0.515067,KEEP_BOTH,,,,pair=user_collected vs web_collected; aligned=0.515067; consecutive_run=0.000000; coverage=0.000000; duration_ratio=0.667625; filename_similarity=0.081633; metadata_candidate=False,NO
source_videos/user_collected/Unverified/20220401_203326.avi,source_videos/web_collected/Non_Venomous_Snake/natrix_tessellata_montenegro.webm,user_collected,web_collected,ba8963935b27e2b0de3bd6f4870e3041524a7f14758aea2447a70fe2e2610ead,b6f7103453fb60352309b4cdef26f4434e0dab856960526b6bcc387b59c80223,13.700000,13.040000,UNIQUE,0.497768,KEEP_BOTH,,,,pair=user_collected vs web_collected; aligned=0.497768; consecutive_run=0.000000; coverage=0.000000; duration_ratio=0.951825; filename_similarity=0.076923; metadata_candidate=False,NO
source_videos/user_collected/Unverified/20220401_203326.avi,source_videos/web_collected/Non_Venomous_Snake/python_regius_zoo.webm,user_collected,web_collected,ba8963935b27e2b0de3bd6f4870e3041524a7f14758aea2447a70fe2e2610ead,babc3e7bef3c3d3ef4b088ef365ba137dd858ee48770913baae7d9533a385f2b,13.700000,53.136417,UNIQUE,0.474888,KEEP_BOTH,,,,pair=user_collected vs web_collected; aligned=0.474888; consecutive_run=0.000000; coverage=0.000000; duration_ratio=0.257827; filename_similarity=0.097561; metadata_candidate=False,NO
source_videos/user_collected/Unverified/20220401_203326.avi,source_videos/web_collected/Non_Venomous_Snake/thamnophis_cyrtopsis_arizona.webm,user_collected,web_collected,ba8963935b27e2b0de3bd6f4870e3041524a7f14758aea2447a70fe2e2610ead,afb3dc424d964b1003a38150ecdbc4f7b048da272b13b239472973514481d7a2,13.700000,90.023267,UNIQUE,0.470982,KEEP_BOTH,,,,pair=user_collected vs web_collected; aligned=0.470982; consecutive_run=0.000000; coverage=0.000000; duration_ratio=0.152183; filename_similarity=0.076923; metadata_candidate=False,NO
source_videos/user_collected/Unverified/20220401_203326.avi,source_videos/web_collected/Venomous_Snake/crotalus_horridus_pennsylvania.webm,user_collected,web_collected,ba8963935b27e2b0de3bd6f4870e3041524a7f14758aea2447a70fe2e2610ead,cf668d0677dbbd8f14c29062815201b689e9c2b0668637e773615912a9aff929,13.700000,21.254567,UNIQUE,0.488281,KEEP_BOTH,,,,pair=user_collected vs web_collected; aligned=0.488281; consecutive_run=0.000000; coverage=0.000000; duration_ratio=0.644567; filename_similarity=0.074074; metadata_candidate=False,NO
source_videos/user_collected/Unverified/20220401_203326.avi,source_videos/web_collected/Venomous_Snake/laticauda_colubrina_fiji_feeding.webm,user_collected,web_collected,ba8963935b27e2b0de3bd6f4870e3041524a7f14758aea2447a70fe2e2610ead,231f8d52f5a53b32a985fd2d275071a5ecd0c5603de904cc718d4364dc732d49,13.700000,63.096367,UNIQUE,0.479353,KEEP_BOTH,,,,pair=user_collected vs web_collected; aligned=0.479353; consecutive_run=0.000000; coverage=0.000000; duration_ratio=0.217128; filename_similarity=0.071429; metadata_candidate=False,NO
source_videos/user_collected/Unverified/20220401_203326.avi,source_videos/web_collected/Venomous_Snake/laticauda_colubrina_samal.webm,user_collected,web_collected,ba8963935b27e2b0de3bd6f4870e3041524a7f14758aea2447a70fe2e2610ead,536a4aa97123c549b1d6dad3e5dfc24fbfa1343e73b484a271e46c01c4599b3c,13.700000,136.344542,UNIQUE,0.480469,KEEP_BOTH,,,,pair=user_collected vs web_collected; aligned=0.480469; consecutive_run=0.000000; coverage=0.000000; duration_ratio=0.100481; filename_similarity=0.081633; metadata_candidate=False,NO
source_videos/user_collected/Unverified/20220401_203326.avi,source_videos/web_collected/Venomous_Snake/pseudocerastes_urarachnoides_iran.webm,user_collected,web_collected,ba8963935b27e2b0de3bd6f4870e3041524a7f14758aea2447a70fe2e2610ead,6814632a9a62e6c68c593253b453ccd9792df4b920450084d2271740087154e4,13.700000,48.480000,UNIQUE,0.521763,KEEP_BOTH,,,,pair=user_collected vs web_collected; aligned=0.521763; consecutive_run=0.000000; coverage=0.000000; duration_ratio=0.282591; filename_similarity=0.070175; metadata_candidate=False,NO
source_videos/user_collected/Unverified/20220401_203405.avi,source_videos/user_collected/Unverified/20220401_203414.avi,user_collected,user_collected,60224d2e08aacb3fae9e7670e647b2998588a39caf478f654c6fb682864c231f,474ced09eee8b6632fd8d2f40ec61f318493468715857f8ffe8afbcc9be8a861,5.833333,7.533333,UNIQUE,0.560268,KEEP_BOTH,,,,pair=user_collected vs user_collected; aligned=0.560268; consecutive_run=0.000000; coverage=0.000000; duration_ratio=0.774336; filename_similarity=0.894737; metadata_candidate=False,NO
